,close,high,low,p_change,open,pre_close,volume,date,date_week,key,atr21,atr14,n1_high,n2_low,signal,keep,benchmark_profit,trend_profit
2016-02-22,177.74,178.91,169.85,6.699,170.12,166.58,5055340,20160222,0,648,14.090942013181568,14.307901716948429,220.44,141.05,,0.0,0.06484613380313461,0.0
2016-02-23,177.21,181.73,173.68,-0.298,176.16,177.74,5984374,20160223,1,649,14.187220011983243,14.420181488021973,214.45,141.05,,0.0,-0.0029863383230756477,-0.0
2016-02-24,179.0,179.5,167.84,1.01,172.75,177.21,5395609,20160224,2,650,13.957472738166585,14.052157289619043,213.74,141.05,,0.0,0.010050335853501506,0.0
2016-02-25,187.43,188.519,175.2,4.709,178.65,179.0,5750741,20160225,3,651,13.899429761969623,13.954402984336506,212.65,141.05,,0.0,0.04601963653013859,0.0
2016-02-26,190.34,192.0,185.0,1.5530000000000002,188.7,187.43,6065117,20160226,4,652,13.817663419972387,13.827149253091642,210.47,141.05,,0.0,0.01540650427330373,0.0
2016-02-29,191.93,196.35,189.22,0.835,192.4,190.34,4498997,20160229,0,653,13.372421290883988,13.172862686012756,210.47,141.05,,0.0,0.008318775573589421,0.0
2016-03-01,186.35,195.94799999999998,182.7,-2.907,194.25,191.93,6712159,20160301,1,654,13.361110264439988,13.182880994544387,210.47,141.05,,0.0,-0.02950409629251942,-0.0
2016-03-02,188.34,188.52,181.5,1.068,183.73,186.35,4862396,20160302,2,655,13.094645694945445,12.815830195271802,205.5,141.74,,0.0,0.010622214156649785,0.0
2016-03-03,195.74,197.42,184.22,3.929,188.28,188.34,4829018,20160303,3,656,13.104223359041313,12.867052835902228,205.5,143.7,,0.0,0.03853840791575623,0.0
2016-03-04,201.04,204.03,197.5,2.708,198.0,195.74,6489058,20160304,4,657,13.339293962764827,13.24344579111526,205.5,143.7,,0.0,0.02671664523766311,0.0
2016-03-07,205.29,209.7,197.4,2.114,197.68,201.04,5337072,20160307,0,658,13.395721784331664,13.338986352299896,209.7,154.11,,0.0,0.020919720397179226,0.0
2016-03-08,202.6,207.5,202.2,-1.31,203.5,205.29,4178693,20160308,1,659,12.765201622119697,12.421788171993247,209.7,156.68,,0.0,-0.013190021817933075,-0.0
2016-03-09,208.72,209.37,202.79,3.0210000000000004,204.52,202.6,3208554,20160309,2,660,12.202910565563363,11.64288308239415,209.7,162.5,,0.0,0.029760049013889973,0.0
2016-03-10,205.18,213.29,200.67,-1.696,210.0,208.72,5192523,20160310,3,661,12.240827786875785,11.77316533807493,213.29,162.5,,0.0,-0.017105998168906223,-0.0
2016-03-11,207.5,209.42,205.33,1.131,207.93,205.18,3343077,20160311,4,662,11.499843442614347,10.748743292998268,213.29,167.84,,0.0,0.011243697011186158,0.0
2016-03-14,215.2,216.63,210.69,3.7110000000000003,212.85,207.5,4065706,20160314,0,663,11.495312220558496,10.842244187265164,216.63,167.84,1.0,0.0,0.03643648861687627,0.0
2016-03-15,218.34,218.97,211.5,1.459,214.27,215.2,3180452,20160315,1,664,11.493011109598639,10.925944962296484,218.97,167.84,1.0,1.0,0.014485652564494115,0.014485652564494115
2016-03-16,221.93,222.58,217.02,1.6440000000000001,218.0,218.34,3516703,20160316,2,665,11.11910100872604,10.453152300656958,222.58,175.2,1.0,1.0,0.016308535982514236,0.016308535982514236
2016-03-17,226.38,228.5,220.0,2.005,221.47,221.93,3782891,20160317,3,666,11.031910007932765,10.414065327236033,228.5,181.5,1.0,1.0,0.019852986369636404,0.019852986369636404
2016-03-18,232.74,234.48,228.06,2.8089999999999997,229.1,226.38,4711793,20160318,4,667,11.169918189029785,10.698856616937894,234.48,181.5,1.0,1.0,0.027706947475656846,0.027706947475656846
2016-03-21,238.32,239.88,235.0,2.398,235.34,232.74,5307822,20160321,0,668,11.3817438082089,11.072342401346182,239.88,181.5,1.0,1.0,0.023692357725095908,0.023692357725095908
2016-03-22,234.24,238.99,232.558,-1.712,237.21,238.32,4315988,20160322,1,669,10.93176709837173,10.453630081166693,239.88,181.5,,1.0,-0.017268077632080037,-0.017268077632080037
2016-03-23,222.58,234.73,222.03,-4.978,232.37,234.24,4948841,20160323,2,670,11.418879180337935,11.231812737011133,239.88,184.22,,1.0,-0.05105964322766766,-0.05105964322766766
2016-03-24,227.75,228.888,215.0,2.323,215.78,222.58,4960900,20160324,3,671,12.129890163943577,12.29957103874298,239.88,197.4,,1.0,0.02296194859478849,0.02296194859478849
2016-03-28,230.26,234.81,225.0,1.102,231.61,227.75,3925685,20160328,0,672,12.138991058130525,12.290294900243914,239.88,197.4,,1.0,0.010960569105450622,0.010960569105450622
2016-03-29,230.13,232.38,225.33,-0.055999999999999994,229.89,230.26,4014330,20160329,1,673,11.676355507391383,11.591588913544722,239.88,200.67,,1.0,-0.000564738606203681,-0.000564738606203681
2016-03-30,226.89,235.5,226.5,-1.4080000000000001,235.09,230.13,4032982,20160330,2,674,11.433050461264894,11.246043725072091,239.88,200.67,,1.0,-0.014179048103266818,-0.014179048103266818
2016-03-31,229.77,237.42,225.01,1.2690000000000001,229.34,226.89,8012872,20160331,3,675,11.521864055695358,11.40123789506248,239.88,200.67,,1.0,0.012613490053564023,0.012613490053564023
2016-04-01,237.59,247.9,233.25,3.403,244.825,229.77,15997509,20160401,4,676,12.38442186881397,12.682406175720825,247.9,205.33,,1.0,0.03346769047108493,0.03346769047108493
2016-04-04,246.99,252.12,243.64,3.9560000000000004,249.12,237.59,13475327,20160404,0,677,13.290383517103614,13.971418685624718,252.12,210.69,,1.0,0.038801350917747494,0.038801350917747494
2016-04-05,255.47,256.56,240.0,3.4330000000000003,240.5,246.99,9948699,20160405,1,678,13.80671228827602,14.637896194208096,256.56,211.5,1.0,1.0,0.0337571359416736,0.0337571359416736
2016-04-06,265.42,267.74,253.45,3.895,253.97,255.47,11705479,20160406,2,679,14.437920262069113,15.452843368313689,267.74,215.0,1.0,1.0,0.03820849108898528,0.03820849108898528
2016-04-07,257.2,269.34,254.51,-3.097,266.45,265.42,8856171,20160407,3,680,14.473563874608285,15.369797585871861,269.34,215.0,,1.0,-0.031459484645638996,-0.031459484645638996
2016-04-08,250.07,260.82,248.02,-2.772,260.5,257.2,7363935,20160408,4,681,14.739603522371162,15.64049124108894,269.34,215.0,,1.0,-0.028113113693902052,-0.028113113693902052
2016-04-11,249.92,258.99,245.3,-0.06,251.0,250.07,9161693,20160411,0,682,14.644185020337419,15.380425742277081,269.34,215.0,,1.0,-0.0006000120182411026,-0.0006000120182411026
2016-04-12,247.82,251.8,243.63,-0.84,249.5,249.92,5763208,20160412,1,683,14.05562274576129,14.419035643306806,269.34,215.0,,1.0,-0.008438190462974228,-0.008438190462974228
2016-04-13,254.53,255.5,247.33,2.708,248.51,247.82,4925595,20160413,2,684,13.520566132510261,13.585830890865898,269.34,215.0,,1.0,0.026716031047676794,0.026716031047676794
2016-04-14,251.86,256.839,251.05,-1.0490000000000002,253.0,254.53,4132185,20160414,3,685,13.111332847736605,12.976920105417117,269.34,215.0,,1.0,-0.010545329658323176,-0.010545329658323176
2016-04-15,254.51,254.6,249.12,1.052,251.31,251.86,3752366,20160415,4,686,12.417575316124184,11.977330758028167,269.34,225.0,,1.0,0.010466750371782681,0.010466750371782681
2016-04-18,253.88,258.31,251.66,-0.248,252.23,254.51,4271362,20160418,0,687,11.893250287385621,11.267019990291079,269.34,225.01,,1.0,-0.00247841351121369,-0.00247841351121369
2016-04-19,247.37,254.37,241.25,-2.5639999999999996,253.12,253.88,6357526,20160419,1,688,12.01750026125965,11.532750658252258,269.34,225.01,,1.0,-0.025976522948207563,-0.025976522948207563
2016-04-20,249.97,253.66,241.5,1.051,246.26,247.37,5194051,20160420,2,689,12.050454782963314,11.645717237151947,269.34,225.01,,1.0,0.010455719171608684,0.010455719171608684
2016-04-21,248.29,250.9,246.91,-0.672,248.99,249.97,2783059,20160421,3,690,11.317686166330285,10.624954938865022,269.34,233.25,,1.0,-0.006743492820826641,-0.006743492820826641
